,Unnamed: 0_x,person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,Unnamed: 0_y,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year,pred_lr,pred_dt
4330,6152,767695,4534880,misdemeanor,drug,2018-01-10,964,4534880,39.654794520547945,M,Black,2018-01-10,0,0.0,0,0,0
1860,2900,60742,8879689,misdemeanor,other,2014-11-18,737,6015800,28.254794520547943,M,Black,2017-03-13,0,0.0,0,0,0
5071,4517,1063563,11918570,misdemeanor,other,2013-08-12,385,4827776,30.816438356164383,M,White,2017-11-13,0,0.0,0,0,0
5762,130,1440050,8857116,misdemeanor,property,2014-11-24,131,5113359,27.572602739726022,M,White,2017-09-26,0,0.0,1,0,0
2939,3667,92254,10224653,misdemeanor,property,2013-08-28,413,4354694,25.13150684931507,M,Black,2018-02-11,0,0.0,0,0,0
3076,3803,93743,11346673,misdemeanor,other,2012-07-28,640,7392722,22.873972602739727,M,Black,2016-03-03,0,0.0,0,0,0
796,6377,26596,10278102,misdemeanor,other,2013-08-09,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0,0,0
5610,5543,1306011,11070325,felony,other,2012-11-01,447,7193530,59.12054794520548,M,White,2016-04-26,0,0.0,2,0,0
1041,2425,31518,7019269,misdemeanor,property,2016-05-24,784,6313374,22.353424657534248,M,White,2016-12-21,0,0.0,3,0,0
4526,6469,910635,3556182,misdemeanor,other,2018-06-22,841,4973877,61.01643835616439,M,Black,2017-10-22,0,0.0,0,0,0
1535,727,51504,10084509,felony,drug,2013-10-17,838,7041731,48.94794520547945,M,Black,2016-05-18,0,0.0,0,0,0
5680,3003,1309509,9476144,misdemeanor,drug,2014-05-08,754,2495644,31.46849315068493,M,White,2018-12-24,0,0.0,0,0,0
697,2472,25238,4890291,misdemeanor,other,2017-11-01,595,6595530,20.353424657534248,M,White,2016-09-26,0,0.0,0,0,0
4596,4763,920520,6309030,misdemeanor,drug,2016-12-22,604,6577694,48.33698630136986,F,Black,2016-10-01,0,0.0,0,0,0
5463,1968,1214199,8188624,felony,violent,2015-07-08,316,5133966,35.97260273972603,M,Black,2017-09-22,1,0.0,0,0,0
3713,6314,323098,3186477,misdemeanor,property,2018-08-12,127,5801992,31.42465753424657,M,Black,2017-05-07,0,0.0,0,0,0
2456,3166,77897,6920623,misdemeanor,property,2016-06-24,273,6920623,30.2986301369863,M,White,2016-06-24,0,0.0,0,0,0
4446,707,908756,11091397,misdemeanor,violent,2012-10-23,350,7027943,35.915068493150685,M,Black,2016-05-21,0,0.0,0,0,0
6446,5946,3328849,1425390,misdemeanor,other,2019-06-20,931,3681550,18.068493150684933,M,Black,2018-05-30,0,0.0,0,0,0
1448,4742,49472,9895151,misdemeanor,other,2013-12-16,119,7563566,32.298630136986304,M,Black,2016-01-14,0,0.0,0,0,0
3949,4586,360339,2991956,misdemeanor,other,2018-09-19,89,3371268,33.865753424657534,M,Black,2018-07-25,0,0.0,0,0,0
6151,2784,2293944,6599230,misdemeanor,property,2016-09-24,555,5847419,38.96712328767124,M,Other,2017-04-25,0,0.0,0,0,0
2506,89,79024,4486337,misdemeanor,property,2018-01-18,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
4527,950,910893,6632110,misdemeanor,property,2016-09-15,227,6632110,31.34520547945205,M,Black,2016-09-15,0,0.0,0,0,0
3354,6219,207810,1664222,misdemeanor,other,2020-05-09,511,3739546,27.51780821917808,M,Black,2018-05-20,0,0.0,0,0,0
1517,4695,51323,10105727,misdemeanor,other,2013-10-09,811,4837325,32.26027397260274,M,White,2017-11-13,0,0.0,0,0,0
777,4191,26596,11018216,misdemeanor,property,2012-11-21,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0,0,0
225,1377,9044,7768535,felony,drug,2015-11-11,715,3076203,21.186301369863013,M,Black,2018-09-04,1,0.0,0,0,0
2562,3039,80009,6102824,felony,property,2017-02-17,312,6688760,32.86027397260274,M,,2016-08-30,0,0.0,2,0,0
4317,3748,754085,5633837,felony,property,2017-06-16,673,5633837,66.23835616438356,M,mixed,2017-06-16,0,1.0,0,0,0
2373,5860,75450,46029,misdemeanor,property,2020-04-10,81,7462166,53.10410958904109,M,White,2016-02-16,0,0.0,0,0,0
5453,5166,1195934,10358858,misdemeanor,other,2013-07-14,656,6891939,56.93972602739726,M,White,2016-07-03,0,0.0,0,0,0
1343,2398,46101,3373087,misdemeanor,violent,2018-07-25,585,2788963,46.00547945205479,M,White,2018-10-29,0,0.0,0,0,0
56,977,2778,4894787,misdemeanor,violent,2017-10-31,35,4871957,29.649315068493152,M,mixed,2017-11-05,0,0.0,0,0,0
5927,5489,1609935,7395387,misdemeanor,other,2016-03-02,406,7395386,41.40547945205479,,,2016-03-02,0,0.0,0,0,0
4947,5228,1039827,5842383,misdemeanor,property,2017-04-26,361,3839724,22.438356164383563,M,Black,2018-05-01,0,0.0,0,0,0
5121,248,1065717,12005804,misdemeanor,property,2018-05-25,12,12005804,29.301369863013697,F,White,2018-05-25,0,0.0,0,0,0
2752,3806,84027,11352828,misdemeanor,other,2012-07-26,607,2680535,39.26849315068493,M,Black,2018-11-18,0,0.0,1,0,0
3769,4624,336042,11341387,misdemeanor,other,2012-07-30,610,5170311,55.30684931506849,M,White,2017-09-15,0,0.0,0,0,0
3035,3566,92826,10001779,misdemeanor,property,2013-11-16,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0,0,0
410,128,14780,10789458,misdemeanor,property,2013-02-13,175,11966928,22.197260273972603,M,White,2016-04-12,0,0.0,1,0,0
3677,3987,320631,6053595,misdemeanor,property,2017-03-02,996,6305418,31.63013698630137,M,Black,2016-12-23,0,0.0,0,0,0
329,1294,13178,315237,felony,other,2020-01-29,363,6641052,20.01095890410959,M,Black,2016-09-13,1,0.0,5,0,0
2052,1706,67140,4612808,felony,property,2017-12-20,204,5670555,29.33150684931507,M,Black,2017-06-07,0,0.0,2,0,0
6315,2790,2881955,7457196,misdemeanor,drug,2016-02-17,748,7457196,35.83561643835616,F,White,2016-02-17,0,0.0,0,0,0
1018,5401,29538,8802435,misdemeanor,other,2014-12-16,756,4502396,35.553424657534244,M,Black,2018-01-16,0,0.0,1,0,0
2698,1161,82666,8236432,misdemeanor,violent,2015-06-20,295,7394502,43.78356164383562,M,Black,2016-03-02,0,0.0,0,0,0
716,5466,25425,3213530,misdemeanor,other,2018-08-07,130,4398368,38.36438356164384,M,White,2018-02-02,0,0.0,2,0,0
3010,5985,92636,9153638,misdemeanor,other,2014-08-16,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
2634,4918,81823,3401004,misdemeanor,property,2018-07-19,809,3806430,34.8986301369863,M,,2018-05-07,0,0.0,0,0,0
5688,4016,1335744,7407381,felony,violent,2016-02-28,833,6148186,32.846575342465755,F,Black,2017-02-07,0,0.0,0,0,0
418,236,14780,11933282,misdemeanor,property,2014-07-04,175,11966928,22.197260273972603,M,White,2016-04-12,0,0.0,1,0,0
2047,1333,67140,2348840,misdemeanor,property,2019-01-23,204,5670555,29.33150684931507,M,Black,2017-06-07,0,0.0,2,0,0
5203,5969,1072559,6357610,misdemeanor,other,2016-12-09,467,6845142,55.02739726027397,M,White,2016-07-15,0,0.0,0,0,0
3104,3611,98350,6751005,misdemeanor,other,2016-08-12,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1,0,0
262,1471,10071,9480472,misdemeanor,drug,2014-05-06,967,5792197,21.95890410958904,M,Black,2017-05-09,0,0.0,1,0,0
6206,2387,2537177,5236544,misdemeanor,drug,2017-09-06,372,4751260,28.175342465753424,F,White,2017-11-27,0,0.0,0,0,0
2455,2733,77897,9370779,misdemeanor,other,2014-06-05,273,6920623,30.2986301369863,M,White,2016-06-24,0,0.0,0,0,0
6383,4166,3121881,4263198,felony,violent,2018-02-28,112,4263198,31.095890410958905,M,mixed,2018-02-28,0,1.0,1,0,0
2021,4607,66208,91364,felony,violent,2020-03-13,888,4339990,40.43013698630137,M,Black,2018-02-13,0,1.0,1,0,0
4376,3273,847994,6793133,felony,property,2016-08-01,156,7311479,25.2986301369863,M,Black,2016-03-25,1,0.0,0,0,0
3034,3496,92826,4574366,misdemeanor,property,2017-12-30,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0,0,0
4408,3253,861665,2453763,misdemeanor,property,2019-01-03,333,5132759,34.63835616438356,M,Black,2017-09-23,0,0.0,0,0,0
281,1370,10237,9301654,felony,drug,2014-06-28,516,3013712,26.4986301369863,M,Black,2018-09-16,0,0.0,0,0,0
6414,5668,3198370,6916327,misdemeanor,other,2016-06-25,514,6916329,40.895890410958906,M,White,2016-06-25,0,0.0,0,0,0
4181,3663,571225,11430441,misdemeanor,drug,2012-06-28,381,6053989,53.654794520547945,M,Black,2017-03-02,0,0.0,0,0,0
4374,3261,847994,9476270,felony,drug,2014-05-08,156,7311479,25.2986301369863,M,Black,2016-03-25,1,0.0,0,0,0
866,4311,27249,8219307,misdemeanor,violent,2015-06-26,960,6478529,22.87945205479452,M,Black,2016-11-01,0,0.0,3,0,0
1739,4985,57158,1781690,felony,drug,2019-05-04,168,3882249,29.983561643835618,M,Black,2018-04-23,0,1.0,0,0,0
2951,6161,92254,3059478,misdemeanor,property,2018-09-07,413,4354694,25.13150684931507,M,Black,2018-02-11,0,0.0,0,0,0
2146,4535,69085,9093156,misdemeanor,other,2014-09-05,749,4131834,48.67671232876712,M,White,2018-03-23,0,0.0,0,0,0
5418,1872,1137620,3896329,misdemeanor,property,2018-04-20,845,3130830,33.10958904109589,M,Black,2018-08-24,0,0.0,0,0,0
8,799,1901,7528243,felony,violent,2016-01-27,781,5159413,53.865753424657534,M,mixed,2017-09-18,0,0.0,0,0,0
1919,2922,63935,6855359,felony,property,2016-07-12,341,7021379,29.64109589041096,F,White,2016-05-24,1,0.0,1,0,0
157,2327,6851,2114628,felony,violent,2019-03-07,507,4635194,26.76986301369863,M,White,2017-12-16,0,0.0,1,0,0
2117,4004,69058,10658321,misdemeanor,violent,2013-04-01,402,7255033,49.24931506849315,F,mixed,2016-04-10,0,0.0,0,0,0
3895,545,349867,8428976,misdemeanor,drug,2015-04-17,676,6357251,23.82191780821918,F,White,2016-12-09,0,0.0,0,0,0
6194,5916,2498706,6747081,misdemeanor,other,2016-08-13,571,6747081,22.81095890410959,M,Black,2016-08-13,0,0.0,0,0,0
6257,3145,2601543,7142035,misdemeanor,violent,2020-10-20,869,6304179,18.410958904109588,,White,2016-12-25,0,0.0,0,0,0
629,2385,23062,6328469,misdemeanor,property,2016-12-16,376,3575090,58.87123287671233,M,White,2018-06-20,0,0.0,0,0,0
2144,677,69085,606583,misdemeanor,drug,2019-11-27,749,4131834,48.67671232876712,M,White,2018-03-23,0,0.0,0,0,0
4538,1412,911310,7456292,misdemeanor,drug,2016-02-17,711,7364521,44.536986301369865,M,Black,2016-03-10,0,0.0,0,0,0
459,5776,15340,10702894,misdemeanor,other,2013-03-16,237,5697246,39.5972602739726,M,White,2017-05-31,0,0.0,0,0,0
2539,4521,79024,12002070,misdemeanor,drug,2018-09-14,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
3472,3506,242483,4674255,misdemeanor,property,2017-12-08,617,4674255,66.57260273972602,M,Black,2017-12-08,0,0.0,0,0,0
4173,3955,555837,1716358,misdemeanor,property,2020-05-18,536,6352048,46.78904109589041,M,Black,2016-12-11,0,0.0,0,0,0
6185,3214,2497431,7755250,misdemeanor,drug,2015-11-16,238,6192743,18.84931506849315,M,Black,2017-01-27,0,0.0,2,0,0
4788,4775,990237,7035002,misdemeanor,drug,2016-05-19,854,4452127,21.10958904109589,F,Black,2018-01-24,0,0.0,0,0,0
5852,1564,1518060,7638554,felony,drug,2015-12-18,5,3476358,22.797260273972604,M,Black,2018-07-07,0,0.0,1,0,0
2517,151,79024,6759183,misdemeanor,other,2016-08-10,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
505,1330,15930,5985940,misdemeanor,drug,2017-03-21,335,4079940,26.504109589041096,M,Black,2018-03-31,0,0.0,0,0,0
6466,5513,3370039,5339587,misdemeanor,other,2017-08-17,572,5339587,79.18082191780822,M,White,2017-08-17,0,0.0,0,0,0
4726,1257,964750,6232325,misdemeanor,other,2017-01-16,957,6232325,43.64383561643836,M,Black,2017-01-16,0,0.0,0,0,0
4069,2626,531993,6194757,misdemeanor,drug,2017-01-26,802,5598101,52.59178082191781,M,White,2017-06-23,0,0.0,1,0,0
2087,1499,68213,4612496,misdemeanor,violent,2017-12-20,284,4612496,54.00547945205479,F,Black,2017-12-20,0,0.0,0,0,0
4066,2262,531993,8746707,misdemeanor,property,2015-01-08,802,5598101,52.59178082191781,M,White,2017-06-23,0,0.0,1,0,0
379,162,14260,3121947,misdemeanor,violent,2018-08-27,625,12005344,19.30958904109589,M,,2018-01-15,0,0.0,0,0,0
433,4500,14836,2127283,misdemeanor,drug,2019-03-05,773,5627332,26.013698630136982,M,White,2017-06-18,0,0.0,0,0,0
667,2474,24904,5207698,misdemeanor,drug,2017-09-11,992,5971420,26.78904109589041,F,White,2017-03-26,0,0.0,0,0,0
3015,5999,92636,8731662,misdemeanor,other,2015-01-14,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
5315,5176,1123886,6291757,misdemeanor,property,2016-12-30,667,4973926,25.756164383561643,M,Black,2017-10-22,0,0.0,0,0,0
1425,5016,48528,11530841,misdemeanor,other,2012-05-28,155,3851361,25.53972602739726,M,White,2018-04-29,0,0.0,0,0,0
46,1711,2743,4831492,felony,violent,2017-11-13,170,5728038,19.27123287671233,M,Black,2017-05-26,1,0.0,1,0,0
1287,5056,44351,3009363,misdemeanor,drug,2018-09-17,262,4130120,27.8054794520548,F,Black,2018-03-24,0,0.0,0,0,0
3782,4557,337852,5692653,misdemeanor,other,2017-06-01,844,5692653,30.252054794520543,M,Asian,2017-06-01,0,0.0,0,0,0
5102,173,1065449,1591013,misdemeanor,drug,2019-05-20,635,6236432,32.635616438356166,M,White,2017-01-13,0,0.0,0,0,0
2618,1291,81431,1666053,misdemeanor,violent,2020-05-11,942,6289055,34.40821917808219,M,Black,2017-01-01,0,0.0,0,0,0
2029,413,66832,8076852,felony,violent,2015-08-09,892,4100820,33.62465753424657,M,Black,2018-03-28,0,0.0,1,0,0
3351,3790,207810,2415965,misdemeanor,other,2019-01-10,511,3739546,27.51780821917808,M,Black,2018-05-20,0,0.0,0,0,0
668,2593,24904,5971420,misdemeanor,drug,2017-03-26,992,5971420,26.78904109589041,F,White,2017-03-26,0,0.0,0,0,0
276,877,10237,11384974,misdemeanor,violent,2012-07-13,516,3013712,26.4986301369863,M,Black,2018-09-16,0,0.0,0,0,0
2411,5578,76733,4839171,misdemeanor,drug,2017-11-12,48,4573842,27.47945205479452,F,White,2017-12-30,0,0.0,0,0,0
2645,1614,81982,5427759,felony,drug,2017-07-31,904,5427759,26.80821917808219,M,Black,2017-07-31,0,0.0,1,0,0
3920,2230,351751,6215292,misdemeanor,property,2017-01-20,171,6215292,23.90410958904109,F,White,2017-01-20,0,0.0,0,0,0
4325,3761,767053,2667595,misdemeanor,property,2018-11-20,719,2667595,26.07123287671233,M,Black,2018-11-20,0,0.0,1,0,0
5411,1832,1137620,3127674,misdemeanor,property,2018-08-25,845,3130830,33.10958904109589,M,Black,2018-08-24,0,0.0,0,0,0
6393,6481,3166359,2903760,misdemeanor,other,2018-10-06,180,2903760,33.0986301369863,M,mixed,2018-10-06,0,0.0,0,0,0
2111,3646,69058,340255,misdemeanor,violent,2020-01-24,402,7255033,49.24931506849315,F,mixed,2016-04-10,0,0.0,0,0,0
4876,2115,1009066,3832802,misdemeanor,violent,2018-05-02,67,5067540,20.96712328767123,M,Black,2017-10-04,0,0.0,0,0,0
2710,1780,83127,5569592,misdemeanor,drug,2017-06-30,890,6186016,21.172602739726027,M,Black,2017-01-28,0,0.0,0,0,0
242,4032,9102,4560594,felony,violent,2018-01-03,521,4983747,24.898630136986306,M,Black,2017-10-19,0,0.0,0,0,0
2854,3108,88044,10091424,misdemeanor,drug,2013-10-16,214,2901631,58.2958904109589,M,Black,2018-10-08,0,0.0,0,0,0
1114,6284,33633,7392196,misdemeanor,other,2016-03-03,169,6995174,18.2986301369863,M,mixed,2016-06-01,0,0.0,0,0,0
3532,3691,256881,8195522,misdemeanor,violent,2015-07-06,705,3893652,36.76712328767123,F,Black,2018-04-21,0,0.0,0,0,0
5964,3027,1615681,1111394,felony,violent,2019-08-20,537,6984069,18.88767123287672,M,White,2016-06-04,0,1.0,0,0,0
2860,3123,89034,5567287,misdemeanor,violent,2017-07-01,590,5573668,32.09041095890411,M,White,2017-06-30,0,0.0,0,0,0
3072,6119,92826,7387880,misdemeanor,other,2016-03-04,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0,0,0
3484,3880,243705,6532455,felony,property,2016-10-17,481,6532455,18.654794520547945,M,Black,2016-10-17,0,0.0,1,0,0
3942,4660,358578,2534472,misdemeanor,other,2018-12-14,423,2511968,38.64109589041096,M,,2018-12-19,0,0.0,2,0,0
4241,4067,720250,5815718,misdemeanor,property,2017-05-03,884,5705381,31.14246575342466,M,Black,2017-05-30,0,0.0,1,0,0
1544,943,51530,6398580,misdemeanor,violent,2016-11-21,770,2916797,32.6958904109589,F,Black,2018-10-03,0,0.0,0,0,0
2503,72,79024,8117661,misdemeanor,other,2015-07-27,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
5013,3011,1059734,7139462,felony,property,2016-05-11,308,6984750,27.78904109589041,F,Black,2016-06-04,0,0.0,0,0,0
6368,4159,3097517,5594854,felony,violent,2017-06-24,215,3864977,37.23561643835617,M,,2018-04-26,1,0.0,1,0,0
1713,739,56946,9796768,felony,drug,2014-01-15,786,5140950,38.2027397260274,M,Black,2017-09-21,1,0.0,0,0,0
4414,3314,861665,1511132,misdemeanor,property,2019-06-04,333,5132759,34.63835616438356,M,Black,2017-09-23,0,0.0,0,0,0
2930,4175,91883,10476125,misdemeanor,property,2020-12-23,903,7408614,25.14246575342466,F,Black,2016-02-27,0,0.0,0,0,0
4705,757,961194,8535674,misdemeanor,property,2015-03-16,945,3394043,55.55068493150685,M,Black,2018-07-20,0,0.0,0,0,0
820,6424,26596,6915457,misdemeanor,other,2016-06-26,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0,0,0
520,1367,17881,9480355,misdemeanor,property,2014-05-06,753,4771776,31.526027397260275,M,Black,2017-11-21,0,0.0,2,0,0
2892,3684,91690,9791126,misdemeanor,property,2014-01-17,952,5883395,25.66575342465753,M,Black,2017-04-17,0,0.0,0,0,0
3398,3478,224737,7216810,misdemeanor,property,2016-04-19,232,7216810,21.2986301369863,F,Black,2016-04-19,0,0.0,0,0,0
1939,2929,64186,2084785,misdemeanor,drug,2019-03-12,917,6203506,35.85753424657534,M,Black,2017-01-24,0,0.0,0,0,0
3557,6069,264201,3945921,misdemeanor,other,2018-04-13,279,3945921,46.17260273972602,M,Black,2018-04-13,0,0.0,0,0,0
4264,4360,720250,5637560,misdemeanor,property,2017-06-15,884,5705381,31.14246575342466,M,Black,2017-05-30,0,0.0,1,0,0
977,2464,28614,10216650,misdemeanor,property,2013-08-30,983,6045036,25.895890410958906,M,Black,2017-03-05,0,0.0,0,0,0
4864,4893,1006380,4646805,misdemeanor,drug,2017-12-13,977,4646805,58.9041095890411,M,mixed,2017-12-13,0,0.0,0,0,0
2897,4246,91690,5376134,misdemeanor,property,2017-08-10,952,5883395,25.66575342465753,M,Black,2017-04-17,0,0.0,0,0,0
1484,1549,50827,9771814,misdemeanor,drug,2014-01-25,716,5665899,21.778082191780825,M,Black,2017-06-08,0,0.0,3,0,0
1358,4638,46960,5751467,misdemeanor,property,2017-05-19,99,5915304,24.994520547945207,F,White,2017-04-07,0,0.0,0,0,0
4139,6146,540719,6240674,misdemeanor,other,2017-01-13,785,6561693,19.350684931506848,M,Black,2016-10-06,0,0.0,0,0,0
5017,3030,1059734,498936,misdemeanor,drug,2019-12-20,308,6984750,27.78904109589041,F,Black,2016-06-04,0,0.0,0,0,0
2984,3500,92636,4588296,misdemeanor,property,2017-12-27,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
703,5427,25238,5576105,misdemeanor,drug,2017-06-29,595,6595530,20.353424657534248,M,White,2016-09-26,0,0.0,0,0,0
4327,4437,767053,3670818,misdemeanor,other,2018-06-01,719,2667595,26.07123287671233,M,Black,2018-11-20,0,0.0,1,0,0
2342,4144,74829,7236587,misdemeanor,property,2016-04-14,246,3392137,27.47945205479452,M,Black,2018-07-21,0,0.0,0,0,0
6094,543,2106053,8274183,misdemeanor,property,2015-06-09,357,6397938,47.74520547945205,F,White,2016-11-21,0,0.0,1,0,0
5317,5191,1123886,4973926,misdemeanor,property,2017-10-22,667,4973926,25.756164383561643,M,Black,2017-10-22,0,0.0,0,0,0
823,6430,26596,7370720,misdemeanor,other,2016-03-09,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0,0,0
5534,2138,1289480,4884826,misdemeanor,drug,2017-11-02,426,5232571,43.96438356164384,F,White,2017-09-07,0,0.0,0,0,0
6477,5511,3389220,5847328,misdemeanor,other,2017-04-25,638,5847328,33.04383561643836,M,White,2017-04-25,0,0.0,0,0,0
442,2628,15340,4483116,misdemeanor,other,2018-01-19,237,5697246,39.5972602739726,M,White,2017-05-31,0,0.0,0,0,0
5720,6242,1407719,4860302,misdemeanor,other,2017-11-07,559,4860301,56.50684931506849,M,White,2017-11-07,0,0.0,0,0,0
4025,4323,474178,6566412,misdemeanor,property,2016-10-05,213,5597498,28.304109589041097,M,White,2017-06-23,0,0.0,0,0,0
4024,4137,474178,6633763,misdemeanor,drug,2016-09-15,213,5597498,28.304109589041097,M,White,2017-06-23,0,0.0,0,0,0
260,1029,10071,2723235,misdemeanor,violent,2018-11-08,967,5792197,21.95890410958904,M,Black,2017-05-09,0,0.0,1,0,0
3579,6169,276664,3710052,misdemeanor,property,2018-05-25,436,2797309,42.106849315068494,M,Black,2018-10-26,0,0.0,0,0,0
424,5535,14780,6879872,misdemeanor,drug,2020-10-05,175,11966928,22.197260273972603,M,White,2016-04-12,0,0.0,1,0,0
2446,2813,77608,3569750,misdemeanor,property,2018-06-21,934,4613060,36.35890410958904,F,White,2017-12-20,0,0.0,1,0,0
448,3059,15340,3134550,felony,property,2018-08-24,237,5697246,39.5972602739726,M,White,2017-05-31,1,0.0,0,0,0
6252,3181,2593687,5970690,misdemeanor,violent,2017-03-27,627,5970690,26.736986301369864,M,White,2017-03-27,0,0.0,0,0,0
1351,505,46960,13581626,misdemeanor,other,2012-03-16,99,5915304,24.994520547945207,F,White,2017-04-07,0,0.0,0,0,0
2470,131,78786,9645811,misdemeanor,property,2014-03-11,479,6645202,24.15068493150685,M,White,2016-09-12,0,0.0,2,0,0
348,5068,13178,7905613,misdemeanor,other,2015-09-30,363,6641052,20.01095890410959,M,Black,2016-09-13,0,0.0,5,0,0
174,1365,8089,8963953,misdemeanor,property,2014-10-18,586,4652942,22.35890410958904,M,Black,2017-12-12,0,0.0,0,0,0
4717,1460,961194,10503919,misdemeanor,property,2013-05-24,945,3394043,55.55068493150685,M,Black,2018-07-20,0,0.0,0,0,0
3860,5152,342986,4165159,misdemeanor,property,2018-03-17,427,3234875,50.80821917808219,M,Black,2018-08-02,0,0.0,2,0,0
5989,5329,1675740,3119181,misdemeanor,other,2018-08-28,609,6147642,34.961643835616435,M,White,2017-02-07,0,0.0,0,0,0
179,4383,8089,7928983,felony,drug,2015-09-23,586,4652942,22.35890410958904,M,Black,2017-12-12,0,0.0,0,0,0
4382,5887,847994,2573067,misdemeanor,drug,2018-12-09,156,7311479,25.2986301369863,M,Black,2016-03-25,0,0.0,0,0,0
258,770,10071,7654513,felony,violent,2015-12-14,967,5792197,21.95890410958904,M,Black,2017-05-09,0,0.0,1,0,0
5542,5103,1292211,4347592,misdemeanor,drug,2018-02-12,717,4460552,21.145205479452056,M,Black,2018-01-23,0,0.0,1,0,0
38,4183,2326,1362273,misdemeanor,violent,2019-07-02,807,7591648,31.378082191780823,M,Black,2016-01-06,0,0.0,1,0,0
2129,4561,69058,4433890,misdemeanor,other,2018-01-28,402,7255033,49.24931506849315,F,mixed,2016-04-10,0,0.0,0,0,0
6460,5940,3359578,3451038,misdemeanor,drug,2018-07-12,162,3506084,20.778082191780825,M,Black,2018-07-03,0,0.0,0,0,0
